??央视高清,#genre#
高能燒腦時刻,http://117.148.179.169/PLTV/88888888/224/3221231504/index.m3u8
KK_经典好剧,http://hpull.kktv8.com/livekktv/153793844/playlist.m3u8
KK_科幻怪兽,http://hpull.kktv8.com/livekktv/143960119/playlist.m3u8
KK_喜剧电影,http://hpull.kktv8.com/livekktv/99592190/playlist.m3u8
KK_女神影院,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
直播剧场影音1台HD,http://117.148.179.139/PLTV/88888888/224/3221231640/index.m3u8
直播剧场影音2台HD,http://117.148.179.139/PLTV/88888888/224/3221231643/index.m3u8
直播剧场影音3台HD,http://117.148.179.139/PLTV/88888888/224/3221231645/index.m3u8
直播剧场影音4台HD,http://117.148.179.139/PLTV/88888888/224/3221231652/index.m3u8
直播剧场影音5台HD,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8

??体育频道,#genre#
NBA TV（备）,http://84.22.33.214:80/nbatv/index.m3u8
CCTV4K超高清(1920x1080),http://117.148.179.157/PLTV/88888888/224/3221233460/index.m3u8
CCTV8K超高清(1920x1080),http://117.148.179.157/PLTV/88888888/224/3221233404/index.m3u8
CCTV16 4K,http://39.135.41.243/PLTV/88888888/224/3221226716/index.m3u8
CCTV-5+ 体育赛事 高清,http://39.135.187.130/0000000000001001/1/index.m3u8?Contentid=1000000001000020505&livemode=1&stbId=2&channel-id=ystenlive
CCTV-5体育,http://39.135.138.60:18890/TVOD/88888910/224/3221225633/index.m3u8
咪咕视频 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225613/index.m3u8
咪咕视频 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225619/index.m3u8
咪咕视频 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225620/index.m3u8
山东体育,http://222.175.202.90:9901/tsfile/live/1005_1.m3u8
山东体育,http://39.136.48.21:8089/PLTV/88888888/224/3221226075/index.m3u8
智林体育台,http://58.99.33.16:1935/liveedge17/live_122_3.stream/chunklist.m3u8
精彩体育 ,http://39.134.19.252:6610/yinhe/2/ch00000090990000001274/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
NewTV精品体育,http://39.135.138.60:18890/PLTV/88888910/224/3221225709/index.m3u8
NewTV超级体育,http://39.135.138.60:18890/PLTV/88888910/224/3221225648/index.m3u8
iHOT爱体育,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000290630&livemode=1&stbId=3&channel-id=wasusyt
五星体育,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/ssty/4000000/mnf.m3u8
劲爆体育,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/jbtyhd/4000000/mnf.m3u8
劲爆体育,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/jbtyhd/2300000/mnf.m3u8
新视觉,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8
浙江·杭州体育 FHD,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2880854862_-704780469/PLTV/88888888/224/3221229316/index.m3u8
智林体育台,http://58.99.33.16:1935/liveedge17/live_122_3.stream/chunklist.m3u8
纬来体育,http://211.23.114.106:8563/,http/59.120.8.187:8081/hls/67/809/ch28.m3u8
24小时体育,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231778/index.m3u8
爱尔达体育1,rtmp://59.124.75.138/sat/md011
ELEVEN体育一台,rtmp://59.124.75.138/sat/tv731
ELEVEN体育二台,rtmp://59.124.75.138/sat/tv741
ELEVEN体育二台,rtmp://59.124.75.157/sat/tv741
ELEVEN体育二台,rtmp://59.124.75.157/sat/md041
RTM Sports HD,http://ublive.kozow.com/smart/smart.php?url=,http://50.7.220.130:8278/Rtmsport/playlist.m3u8
ELEVEN SPORTS 2,http://211.23.114.106:8567/,http/59.120.8.187:8078/hls/26/80/esport2.m3u8
Fox Sports News,https://austchannel-live.akamaized.net/hls/live/2002736/austchannel-sport/master.m3u8
Sky Sports 24 HD,https://skyanywhere3-i.akamaihd.net/hls/live/510697/interactive/playlist.m3u8
Bek Sports East | HD,https://wowzaprod188-i.akamaihd.net/hls/live/728897/54d0bcd5/playlist.m3u8
Bek Sports West | HD,https://wowzaprod188-i.akamaihd.net/hls/live/728897/89b077e6/playlist.m3u8
Edge Sport,https://imgedge.akamaized.net/amagi_hls_data_imgAAA2AA-edgesports/CDN/1920x1080_5628000/index.m3u8
Fox Sports pluto,https://stitcher.pluto.tv/stitch/hls/channel/5a74b8e1e22a61737979c6bf/master.m3u8?deviceType=web&deviceMake=Chrome&deviceModel=Chrome&sid=3fab7580-8b86-11e8-a44b-996a399dacd8&deviceId=3fab0050-8b86-11e8-a44b-996a399dacd8&deviceVersion=67.0.3396.99&appVersion=2.0.0&deviceDNT=0&userId=&advertisingId=&deviceLat=38.8177&deviceLon=-77.1527&app_name=&appName=&appStoreUrl=&serverSideAds=true
One Golf,http://162.250.201.58:6211/pk/ONEGOLF/index.m3u8
Captital OTB Betting,https://d2up1hmow19bcd.cloudfront.net/livecf/liveracing/playlist.m3u8
Dubai Racing 2,http://dmithrvll.cdn.mangomolo.com/dubairacing/smil:dubairacing.smil/chunklist_b1600000.m3u8
Dubai Racing 3,http://dmithrvll.cdn.mangomolo.com/dubaimubasher/smil:dubaimubasher.smil/playlist.m3u8
EDGEsport,https://edgesport-samsungus.amagi.tv/playlist.m3u8
EDGEsport,https://edgesports-plex.amagi.tv/playlist.m3u8
EDGESport,https://edgesports-sportstribal.amagi.tv/playlist.m3u8
EDGEsport (STIRR),https://dai.google.com/linear/hls/event/d4zeSI-dTuqizFrByjs3OA/master.m3u8
ufc 3[1280*720],https://live-k2302-kbp.1plus1.video/sport/smil:sport.smil/chunklist_b6000000.m3u8
sports[1280*720],https://5cf4a2c2512a2.streamlock.net/dgrau/dgrau/chunklist.m3u8
MIGU24小时体育,http://117.148.179.172/PLTV/88888888/224/3221231778/index.m3u8



??iHOT频道,#genre#
iHOT爱经典,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000060630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱历史,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000150630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱旅行,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000250630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱美食,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000120630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱赛车,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000240630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱时尚,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000140630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱探索,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000300630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱体育,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000290630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱悬疑,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000050630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱都市,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000080630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱科学,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000160630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱动漫,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000280630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱喜剧,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000010630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱浪漫,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000040630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱院线,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000030630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱科幻,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000020630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱谍战,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000070630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱家庭,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000090630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱青春,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000100630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱奇谈,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000270630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱玩具,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000220630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱电竞,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000230630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱世界,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000210630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱怀旧,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000260630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱江湖,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000110630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱娱乐,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000130630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱解密,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000200630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱军武,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000170630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱幼教,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000180630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱猎奇,http://39.134.30.217/0000000000001000/1.m3u8?Contentid=6000000006000190630&livemode=1&stbId=3&channel-id=wasusyt

??NewTV频道,#genre#
NewTV中国功夫 (1080p)
http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8
NewTV军事评论 (1080p)
http://39.134.66.66/PLTV/88888888/224/3221225535/index.m3u8
NewTV军旅剧场 (1080p)
http://39.134.66.66/PLTV/88888888/224/3221225560/index.m3u8
NewTV农业致富 (1080p)
http://39.134.66.66/PLTV/88888888/224/3221225552/index.m3u8
NewTV动画王国 (1080p) [Timeout]
http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221225555/index.m3u8
NewTV古装剧场 (1080p)
http://39.134.66.66/PLTV/88888888/224/3221225524/index.m3u8
NewTV完美遊戲 (1080p)
http://183.207.249.16/PLTV/3/224/3221225539/index.m3u8
NewTV家庭剧场 (1080p)
http://39.134.66.66/PLTV/88888888/224/3221225538/index.m3u8
NewTV怡伴健康 (1080p)
http://39.134.66.66/PLTV/88888888/224/3221225571/index.m3u8
NewTV明星大片 (1080p)
http://39.134.66.66/PLTV/88888888/224/3221225550/index.m3u8
NewTV武搏世界 (1080p)
http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
NewTV潮妈辣婆 (1080p)
http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8
NewTV炫舞未来 (1080p)
http://39.134.66.66/PLTV/88888888/224/3221225646/index.m3u8
NewTV爱情喜剧 (1080p)
http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
NewTV精品体育 (1080p)
http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
NewTV精品大剧 (1080p)
http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
NewTV精品纪录 (1080p)
http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8
NewTV精品電影 (1080p)
http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8
NewTV超级体育 (1080p)
http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
NewTV超级电影 (1080p)
http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
NewTV超级电影 (1080p)
http://39.134.115.163:8080/PLTV/88888910/224/3221225623/index.m3u8
NewTV超级电视剧 (1080p)
http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8
NewTV超级综艺 (1080p)
http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8
NewTV金牌综艺 (1080p)
http://39.134.66.66/PLTV/88888888/224/3221225525/index.m3u8




??480P频道,#genre#
爱奇艺-热播电视剧,http://112.49.51.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c57_lb_212_600_t10/c57_lb_212_600_t10.m3u8
爱奇艺-票房收割机,http://112.49.51.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c56_lb_184_600_t10/c56_lb_184_600_t10.m3u8
爱奇艺-经典港片,http://112.49.51.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c51_lb_110_600_t10/c51_lb_110_600_t10.m3u8
爱奇艺-惊悚午夜,http://112.49.51.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c51_lb_115_600_t10/c51_lb_115_600_t10.m3u8
爱奇艺-权谋剧场,http://112.49.51.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c55_lb_167_600_t10/c55_lb_167_600_t10.m3u8
爱奇艺-军旅剧场,http://112.49.51.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c55_lb_144_600_t10/c55_lb_144_600_t10.m3u8
爱奇艺-红色剧场,http://112.49.51.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c56_lb_179_600_t10/c56_lb_179_600_t10.m3u8
爱奇艺-五星影院,http://112.49.51.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c56_lb_183_600_t10/c56_lb_183_600_t10.m3u8
爱奇艺贝瓦儿歌,http://kkiptv.hk3.20212021.ml/qqq.php?id=380066622
爱奇艺科学探索,http://kkiptv.hk3.20212021.ml/qqq.php?id=180055122
金庸频道,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774640
新片放映厅,http://112.74.200.9:88/tv000000/m3u8.php?/migu/619495952
高分影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198191
欢笑剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623674859
盗墓,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625525181
CCTV6电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/624878396
CCTV8电视剧,http://112.74.200.9:88/tv000000/m3u8.php?/migu/624878356
CIBN经典剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/692446012
CIBN流金岁月,http://112.74.200.9:88/tv000000/m3u8.php?/migu/692399419
经典影视速看,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198751
试胆大会,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637483721
高能烧脑时刻,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542365
杨幂影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542372
刘亦菲影视展播,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528386
TVB剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/631354620
咪咕云上电影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625703337
咪咕暑期剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198692
黄金剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625155140
军旅剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625643517
少林剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625526423
高清大片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943678
葛优作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315456
古天乐影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198610
热剧联播,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943613
喜剧联盟,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637444830
僵尸剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627033504
深夜失眠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625759558
神探狄仁杰,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625574493
红色谍战剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/634274665
经典贺岁片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774662
CHC动作电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/644368714
CHC家庭影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/644368373
每日科幻电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625204865
追剧少女,http://112.74.200.9:88/tv000000/m3u8.php?/migu/617432318
怀旧老片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/621640582
Migutv-7套武侠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198822
盗墓笔记,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625681367
地下交通站,http://121.12.115.156/tx.hls.huya.com/src/1250011-1250011-5368756364640256-2789274572-10057-A-0-1.m3u8
周润发影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639526984
古龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528313
周星驰影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623338112
成龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890
张国荣影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707689526
郭富城影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528330
吴京作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625681368
刘德华影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315648
武侠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198822
高分影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198191
高能烧脑时刻,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542365
高清大片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943678
谍战剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/634274665
怀旧老片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/621640582
欢笑剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623674859
黄金剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625155140
僵尸剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627033504
试胆大会,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637483721
经典贺岁片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774662
每日荐影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198751
军旅剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625643517
喜剧联盟,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637444830
新片放映,http://112.74.200.9:88/tv000000/m3u8.php?/migu/619495952
每日科幻,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625204865
咪咕暑期剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198692
云上电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625703337
少林剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625526423
午夜剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625759558
金庸,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774640
